Date,Russia_Total,Change,Ukraine_Total,Change.1,Ratio RU/UA,Russia_Destroyed,Ukraine_Destroyed,Unnamed: 8,Russia_Damaged,Ukraine_Damaged,Ukraine_Abandoned,Unnamed: 12,Russia_Abandoned,Unnamed: 14,Russia_Captured,Ukraine_Captured,Unnamed: 17,Russia_Tanks,Ukraine_Tanks,Russia_Tank_Capture,Ukraine_Tank_Capture,Unnamed: 22,Russia_AFV,Ukraine_AFV,Russia_AFV_Capture,Ukraine_AFV_Capture,Unnamed: 27,Russia_IFV,Ukraine_IFV,Unnamed: 30,Russia_APC,Ukraine_APC,Unnamed: 33,Russia_IMV,Ukraine_IMV,Unnamed: 36,Russia_Engineering,Ukraine_Engineering,Unnamed: 39,Russia_Coms,Ukraine_Coms,Unnamed: 42,Russia_Vehicles,Ukraine_Vehicles,Unnamed: 45,Russia_Aircraft,Ukraine_Aircraft,Unnamed: 48,Russia_Infantry,Ukraine_Infantry,Unnamed: 51,Russia_Logistics,Ukraine_Logistics,Unnamed: 54,Russia_Armor,Ukraine_Armor,Unnamed: 57,Russia_Antiair,Ukraine_Antiair,Unnamed: 60,Russia_Artillery,Ukraine_Artillery,Unnamed: 63,UNHCR_Ukraine_Border,UNHCR_Ukraine_Refugees,UNHCR_Returning_Ukraine_Refugees,Ratio_RU_UA_Smoothed,rus_aircraft_daily_change,ukr_aircraft_daily_change,Russia_Tank_Change,Ukraine_Tank_Change,Russia_Spike,Ukraine_Spike,Russia_Daily_Increase,Ukraine_Daily_Increase,Faster_Increase
2024-01-19,13882,0.0,4989,0.0,2.7825215474042895,9708,3434,,633,403,197,,642,,2899,955,,2623,734,542,130,,1135,347,270,80,,3268,830,,391,389,,234,402.0,,369,102,,266,18,,3081,785,,379,191,,3893,1621.0,,635,120,,3758,1081,,283,229,,1107,474,,20922328.0,8650252.0,12272076.0,2.7797932154402547,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-01-20,13951,69.0,5021,32.0,2.7785301732722565,9752,3461,,636,406,197,,663,,2900,957,,2633,734,541,130,,1142,347,271,81,,3293,835,,393,391,,234,403.0,,368,103,,267,18,,3091,798,,380,191,,3920,1629.0,,635,121,,3775,1081,,287,231,,1111,478,,20922328.0,8650252.0,12272076.0,2.7791280596250094,1.0,0.0,10.0,0.0,False,False,69.0,32.0,Russia
2024-01-21,13951,0.0,5021,0.0,2.7785301732722565,9752,3461,,636,406,197,,663,,2900,957,,2633,734,541,130,,1142,347,271,81,,3293,835,,393,391,,234,403.0,,368,103,,267,18,,3091,798,,380,191,,3920,1629.0,,635,121,,3775,1081,,287,231,,1111,478,,20922328.0,8650252.0,12272076.0,2.778462903809764,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-01-22,14015,64.0,5057,36.0,2.7714059719201107,9797,3488,,638,415,196,,651,,2929,958,,2633,734,541,130,,1142,347,271,81,,3293,835,,393,392,,234,403.0,,432,139,,267,18,,3091,798,,380,191,,3920,1630.0,,699,157,,3775,1081,,287,231,,1111,478,,20922328.0,8650252.0,12272076.0,2.777797747994519,0.0,0.0,0.0,0.0,False,False,64.0,36.0,Russia
2024-01-23,14081,66.0,5069,12.0,2.7778654566975733,9834,3497,,640,417,197,,675,,2932,958,,2661,736,541,130,,1140,347,271,81,,3316,835,,391,392,,234,404.0,,433,139,,268,18,,3099,801,,380,191,,3941,1631.0,,701,157,,3801,1083,,288,231,,1112,482,,20922328.0,8650252.0,12272076.0,2.7778555080093184,0.0,0.0,28.0,2.0,True,False,66.0,12.0,Russia
2024-01-24,14081,0.0,5069,0.0,2.7778654566975733,9834,3497,,640,417,197,,675,,2932,958,,2661,736,541,130,,1140,347,271,81,,3316,835,,391,392,,234,404.0,,433,139,,268,18,,3099,801,,380,191,,3941,1631.0,,701,157,,3801,1083,,288,231,,1112,482,,20922328.0,8650252.0,12272076.0,2.778483464328694,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-01-25,14081,0.0,5069,0.0,2.7778654566975733,9834,3497,,640,417,197,,675,,2932,958,,2661,736,541,130,,1140,347,271,81,,3316,835,,391,392,,234,404.0,,433,139,,268,18,,3099,801,,380,191,,3941,1631.0,,701,157,,3801,1083,,288,231,,1112,482,,20922328.0,8650252.0,12272076.0,2.77911142064807,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-01-26,14115,34.0,5072,3.0,2.7829258675078865,9862,3500,,642,418,197,,679,,2932,957,,2666,737,541,130,,1155,349,271,81,,3324,837,,391,392,,235,404.0,,432,138,,268,18,,3102,802,,381,191,,3950,1633.0,,700,156,,3821,1086,,289,230,,1116,482,,20922328.0,8650252.0,12272076.0,2.781290020380235,1.0,0.0,5.0,1.0,False,False,34.0,3.0,Russia
2024-01-27,14115,0.0,5072,0.0,2.7829258675078865,9862,3500,,642,418,197,,679,,2932,957,,2666,737,541,130,,1155,349,271,81,,3324,837,,391,392,,235,404.0,,432,138,,268,18,,3102,802,,381,191,,3950,1633.0,,700,156,,3821,1086,,289,230,,1116,482,,20922328.0,8650252.0,12272076.0,2.7825458365727624,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-01-28,14115,0.0,5072,0.0,2.7829258675078865,9862,3500,,642,418,197,,679,,2932,957,,2666,737,541,130,,1155,349,271,81,,3324,837,,391,392,,235,404.0,,432,138,,268,18,,3102,802,,381,191,,3950,1633.0,,700,156,,3821,1086,,289,230,,1116,482,,20922328.0,8650252.0,12272076.0,2.7838016527652907,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-01-29,14159,44.0,5081,9.0,2.7866561700452666,9891,3505,,642,421,198,,694,,2932,957,,2678,736,541,130,,1162,350,271,81,,3343,837,,392,393,,235,404.0,,433,138,,268,18,,3104,804,,381,191,,3970,1634.0,,701,156,,3840,1086,,291,230,,1116,487,,20922328.0,8650252.0,12272076.0,2.7864528245045053,0.0,0.0,12.0,0.0,True,False,44.0,9.0,Russia
2024-01-30,14159,0.0,5081,0.0,2.7866561700452666,9891,3505,,642,421,198,,694,,2932,957,,2678,736,541,130,,1162,350,271,81,,3343,837,,392,393,,235,404.0,,433,138,,268,18,,3104,804,,381,191,,3970,1634.0,,701,156,,3840,1086,,291,230,,1116,487,,20922328.0,8650252.0,12272076.0,2.788251572829175,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-01-31,14159,0.0,5081,0.0,2.7866561700452666,9891,3505,,642,421,198,,694,,2932,957,,2678,736,541,130,,1162,350,271,81,,3343,837,,392,393,,235,404.0,,433,138,,268,18,,3104,804,,381,191,,3970,1634.0,,701,156,,3840,1086,,291,230,,1116,487,,20922328.0,8650252.0,12272076.0,2.79000125340633,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-02-01,14231,72.0,5089,8.0,2.7964236588720772,9945,3513,,644,421,198,,710,,2932,957,,2701,736,541,130,,1178,350,271,81,,3359,839,,392,394,,236,406.0,,433,138,,269,18,,3114,804,,381,191,,3987,1639.0,,702,156,,3879,1086,,291,230,,1118,489,,20922328.0,8650252.0,12272076.0,2.7917509339834843,0.0,0.0,23.0,0.0,True,False,72.0,8.0,Russia
2024-02-02,14218,-13.0,5086,-3.0,2.7955171057805743,9934,3511,,644,421,198,,708,,2932,956,,2700,736,541,130,,1175,350,271,81,,3358,839,,392,394,,236,406.0,,433,138,,269,18,,3111,801,,381,191,,3986,1639.0,,702,156,,3875,1086,,291,230,,1118,489,,20922328.0,8650252.0,12272076.0,2.7933153916905753,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-02-03,14247,29.0,5097,11.0,2.7951736315479696,9955,3518,,644,423,199,,715,,2933,957,,2710,739,542,130,,1185,350,271,81,,3362,839,,395,394,,235,407.0,,433,138,,269,18,,3112,803,,381,191,,3992,1640.0,,702,156,,3895,1089,,291,230,,1118,489,,20922328.0,8650252.0,12272076.0,2.794879849397666,0.0,0.0,10.0,3.0,False,False,29.0,11.0,Russia
2024-02-04,14247,0.0,5097,0.0,2.7951736315479696,9955,3518,,644,423,199,,715,,2933,957,,2709,739,542,130,,1179,350,271,81,,3361,839,,395,394,,235,407.0,,433,138,,269,18,,3112,803,,381,191,,3991,1640.0,,702,156,,3888,1089,,291,230,,1118,489,,20922328.0,8650252.0,12272076.0,2.796444307104756,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-02-05,14265,18.0,5099,2.0,2.797607373994901,9965,3520,,644,423,199,,723,,2933,957,,2714,740,542,130,,1184,350,271,81,,3364,839,,395,394,,234,407.0,,435,138,,269,18,,3113,804,,381,191,,3993,1640.0,,704,156,,3898,1090,,291,230,,1119,489,,20922328.0,8650252.0,12272076.0,2.7966134092651598,0.0,0.0,5.0,1.0,False,False,18.0,2.0,Russia
2024-02-06,14265,0.0,5099,0.0,2.797607373994901,9965,3520,,644,423,199,,723,,2933,957,,2714,740,542,130,,1184,350,271,81,,3364,839,,395,394,,234,407.0,,435,138,,269,18,,3113,804,,381,191,,3993,1640.0,,704,156,,3898,1090,,291,230,,1119,489,,20922328.0,8650252.0,12272076.0,2.7969635307583496,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-02-07,14265,0.0,5099,0.0,2.797607373994901,9965,3520,,644,423,199,,723,,2933,957,,2714,740,542,130,,1184,350,271,81,,3364,839,,395,394,,234,407.0,,435,138,,269,18,,3113,804,,381,191,,3993,1640.0,,704,156,,3898,1090,,291,230,,1119,489,,20922328.0,8650252.0,12272076.0,2.7973627199990543,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-02-08,14265,0.0,5099,0.0,2.797607373994901,9965,3520,,644,423,199,,723,,2933,957,,2714,740,542,130,,1184,350,271,81,,3364,839,,395,394,,234,407.0,,435,138,,269,18,,3113,804,,381,191,,3993,1640.0,,704,156,,3898,1090,,291,230,,1119,489,,20922328.0,8650252.0,12272076.0,2.7972667515226166,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-02-09,14320,55.0,5118,19.0,2.7979679562329034,10002,3534,,650,424,202,,734,,2934,958,,2729,741,542,130,,1190,350,271,81,,3388,841,,395,397,,234,408.0,,437,139,,269,18,,3118,806,,381,192,,4017,1646.0,,706,157,,3919,1091,,291,232,,1128,489,,20922328.0,8650252.0,12272076.0,2.7968231055537602,0.0,1.0,15.0,1.0,True,False,55.0,19.0,Russia
2024-02-10,14320,0.0,5118,0.0,2.7979679562329034,10002,3534,,650,424,202,,734,,2934,958,,2729,741,542,130,,1190,350,271,81,,3388,841,,395,397,,234,408.0,,437,139,,269,18,,3118,806,,381,192,,4017,1646.0,,706,157,,3919,1091,,291,232,,1128,489,,20922328.0,8650252.0,12272076.0,2.7963794595849043,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-02-11,14333,13.0,5129,11.0,2.794501852212907,10018,3543,,651,425,201,,732,,2932,960,,2726,741,541,130,,1187,350,271,81,,3400,844,,394,397,,234,408.0,,438,139,,269,18,,3124,806,,381,192,,4028,1649.0,,707,157,,3913,1091,,293,234,,1128,492,,20922328.0,8650252.0,12272076.0,2.795430368815307,0.0,0.0,0.0,0.0,False,False,13.0,11.0,Russia
2024-02-12,14333,0.0,5129,0.0,2.794501852212907,10018,3543,,651,425,201,,732,,2932,960,,2726,741,541,130,,1187,350,271,81,,3400,844,,394,397,,234,408.0,,438,139,,269,18,,3124,806,,381,192,,4028,1649.0,,707,157,,3913,1091,,293,234,,1128,492,,20922328.0,8650252.0,12272076.0,2.794481278045709,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-02-13,14333,0.0,5129,0.0,2.794501852212907,10018,3543,,651,425,201,,732,,2932,960,,2726,741,541,130,,1187,350,271,81,,3400,844,,394,397,,234,408.0,,438,139,,269,18,,3124,806,,381,192,,4028,1649.0,,707,157,,3913,1091,,293,234,,1128,492,,20922328.0,8650252.0,12272076.0,2.793480675527825,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-02-14,14393,60.0,5157,28.0,2.7909637386077177,10065,3565,,651,430,202,,742,,2935,960,,2735,742,541,130,,1193,351,272,81,,3421,848,,395,399,,235,409.0,,438,139,,269,18,,3138,819,,381,193,,4051,1656.0,,707,157,,3928,1093,,293,234,,1133,496,,20922328.0,8650252.0,12272076.0,2.792411212913673,0.0,1.0,9.0,1.0,False,False,60.0,28.0,Russia
2024-02-15,14393,0.0,5157,0.0,2.7909637386077177,10065,3565,,651,430,202,,742,,2935,960,,2735,742,541,130,,1193,351,272,81,,3421,848,,395,399,,235,409.0,,438,139,,269,18,,3138,819,,381,193,,4051,1656.0,,707,157,,3928,1093,,293,234,,1133,496,,20922328.0,8650252.0,12272076.0,2.7918369080166627,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-02-16,14393,0.0,5157,0.0,2.7909637386077177,10065,3565,,651,430,202,,742,,2935,960,,2735,742,541,130,,1193,351,272,81,,3421,848,,395,399,,235,409.0,,438,139,,269,18,,3138,819,,381,193,,4051,1656.0,,707,157,,3928,1093,,293,234,,1133,496,,20922328.0,8650252.0,12272076.0,2.7912626031196526,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-02-17,14424,31.0,5169,12.0,2.790481717933836,10075,3579,,662,430,197,,754,,2933,963,,2742,742,540,130,,1196,353,270,81,,3435,848,,397,401,,236,410.0,,439,139,,271,18,,3135,820,,382,193,,4068,1659.0,,710,157,,3938,1095,,294,234,,1135,499,,20922328.0,8650252.0,12272076.0,2.7904690040840934,1.0,0.0,7.0,0.0,False,False,31.0,12.0,Russia
2024-02-18,14424,0.0,5169,0.0,2.790481717933836,10075,3579,,662,430,197,,754,,2933,963,,2742,742,540,130,,1196,353,270,81,,3435,848,,397,401,,236,410.0,,439,139,,271,18,,3135,820,,382,193,,4068,1659.0,,710,157,,3938,1095,,294,234,,1135,499,,20922328.0,8650252.0,12272076.0,2.790180849849275,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-02-19,14424,0.0,5169,0.0,2.790481717933836,10075,3579,,662,430,197,,754,,2933,963,,2742,742,540,130,,1196,353,270,81,,3435,848,,397,401,,236,410.0,,439,139,,271,18,,3135,820,,382,193,,4068,1659.0,,710,157,,3938,1095,,294,234,,1135,499,,20922328.0,8650252.0,12272076.0,2.7891255103683124,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-02-20,14483,59.0,5193,24.0,2.78894665896399,10124,3598,,664,433,197,,760,,2935,965,,2754,748,541,131,,1209,355,270,81,,3451,853,,398,405,,236,412.0,,440,139,,271,18,,3139,820,,383,193,,4085,1670.0,,711,157,,3963,1103,,296,235,,1136,501,,20922328.0,8650252.0,12272076.0,2.7882131218516366,1.0,0.0,12.0,6.0,True,True,59.0,24.0,Russia
2024-02-21,14483,0.0,5193,0.0,2.78894665896399,10124,3598,,664,433,197,,760,,2935,965,,2754,748,541,131,,1209,355,270,81,,3451,853,,398,405,,236,411.0,,440,138,,271,18,,3139,821,,383,193,,4085,1669.0,,711,156,,3963,1103,,296,236,,1136,501,,20922328.0,8650252.0,12272076.0,2.787369593431229,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-02-22,14508,25.0,5212,19.0,2.783576362240982,10151,3610,,666,434,199,,759,,2932,969,,2752,748,539,131,,1214,356,269,81,,3469,862,,399,407,,235,413.0,,439,139,,273,18,,3123,827,,383,193,,4103,1682.0,,712,157,,3966,1104,,299,236,,1140,501,,20922328.0,8650252.0,12272076.0,2.7865260650108215,0.0,0.0,0.0,0.0,False,False,25.0,19.0,Russia
2024-02-23,14516,8.0,5213,1.0,2.784577018990984,10155,3611,,666,434,199,,763,,2932,969,,2754,748,539,131,,1214,356,269,81,,3474,862,,399,407,,235,413.0,,439,139,,273,18,,3123,827,,383,193,,4108,1682.0,,712,157,,3968,1104,,299,236,,1140,501,,20922328.0,8650252.0,12272076.0,2.785566267128883,0.0,0.0,2.0,0.0,False,False,8.0,1.0,Russia
2024-02-24,14516,0.0,5213,0.0,2.784577018990984,10155,3611,,666,434,199,,763,,2932,969,,2754,748,539,131,,1214,356,269,81,,3474,862,,399,407,,235,413.0,,439,139,,273,18,,3123,827,,383,193,,4108,1682.0,,712,157,,3968,1104,,299,236,,1140,501,,20922328.0,8650252.0,12272076.0,2.7847498121923056,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-02-25,14516,0.0,5213,0.0,2.784577018990984,10155,3611,,666,434,199,,763,,2932,969,,2754,748,539,131,,1214,356,269,81,,3474,862,,399,407,,235,413.0,,439,139,,273,18,,3123,827,,384,193,,4108,1682.0,,712,157,,3968,1104,,299,236,,1140,501,,20922328.0,8650252.0,12272076.0,2.782162759308762,1.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-02-26,14573,57.0,5235,22.0,2.783763132760267,10203,3625,,669,436,201,,768,,2933,973,,2759,749,539,131,,1220,356,269,81,,3496,865,,400,411,,235,414.0,,440,140,,273,18,,3135,829,,384,193,,4131,1690.0,,713,158,,3979,1105,,299,239,,1144,504,,20922328.0,8650252.0,12272076.0,2.780342891671364,0.0,0.0,5.0,1.0,False,False,57.0,22.0,Russia
2024-02-27,14573,0.0,5236,1.0,2.783231474407945,10203,3626,,669,436,201,,768,,2933,973,,2758,749,539,131,,1220,357,269,81,,3496,865,,398,411,,235,414.0,,440,140,,274,18,,3134,829,,384,193,,4129,1690.0,,714,158,,3978,1106,,299,239,,1144,504,,20922328.0,8650252.0,12272076.0,2.778380073069679,0.0,0.0,0.0,0.0,False,False,0.0,1.0,Ukraine
2024-02-28,14594,21.0,5267,31.0,2.770837288779191,10217,3644,,670,440,203,,770,,2937,980,,2764,749,539,131,,1219,357,268,81,,3513,868,,399,414,,235,417.0,,441,147,,274,18,,3142,829,,384,193,,4147,1699.0,,715,165,,3983,1106,,299,241,,1145,507,,20922328.0,8650252.0,12272076.0,2.7767204513180794,0.0,0.0,6.0,0.0,False,False,21.0,31.0,Ukraine
2024-02-29,14594,0.0,5267,0.0,2.770837288779191,10217,3644,,670,440,203,,770,,2937,980,,2764,749,539,131,,1219,357,268,81,,3513,868,,399,414,,235,417.0,,441,147,,274,18,,3142,829,,384,193,,4147,1699.0,,715,165,,3983,1106,,299,241,,1145,507,,20922328.0,8650252.0,12272076.0,2.77506082956648,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-03-01,14594,0.0,5267,0.0,2.770837288779191,10217,3644,,670,440,203,,770,,2937,980,,2764,749,539,131,,1219,357,268,81,,3513,868,,399,414,,235,417.0,,441,147,,274,18,,3142,829,,384,193,,4147,1699.0,,715,165,,3983,1106,,299,241,,1145,507,,20922328.0,8650252.0,12272076.0,2.7733679947935377,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-03-02,14644,50.0,5281,14.0,2.772959666729786,10264,3651,,672,443,205,,773,,2935,982,,2774,750,537,131,,1226,358,268,81,,3532,870,,404,415,,235,419.0,,442,147,,274,18,,3129,832,,384,193,,4171,1704.0,,716,165,,4000,1108,,299,241,,1148,509,,20922328.0,8650252.0,12272076.0,2.7717511112137836,0.0,0.0,10.0,1.0,False,False,50.0,14.0,Russia
2024-03-03,14644,0.0,5281,0.0,2.772959666729786,10264,3651,,672,443,205,,773,,2935,982,,2774,750,537,131,,1226,358,268,81,,3532,870,,404,415,,235,419.0,,442,147,,274,18,,3129,832,,384,193,,4171,1704.0,,716,165,,4000,1108,,299,241,,1148,509,,20922328.0,8650252.0,12272076.0,2.7719048255809944,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-03-04,14705,61.0,5305,24.0,2.77191328934967,10313,3669,,674,443,207,,783,,2935,986,,2791,754,537,131,,1237,358,268,81,,3556,872,,405,419,,235,419.0,,442,148,,274,18,,3135,835,,384,193,,4196,1710.0,,716,166,,4028,1112,,299,241,,1150,513,,20922328.0,8650252.0,12272076.0,2.7718013246060944,0.0,0.0,17.0,4.0,True,False,61.0,24.0,Russia
2024-03-05,14705,0.0,5305,0.0,2.77191328934967,10313,3669,,674,443,207,,783,,2935,986,,2791,754,537,131,,1237,358,268,81,,3556,872,,405,419,,235,419.0,,442,148,,274,18,,3135,835,,384,193,,4196,1710.0,,716,166,,4028,1112,,299,241,,1150,513,,20922328.0,8650252.0,12272076.0,2.771697823631194,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-03-06,14705,0.0,5305,0.0,2.77191328934967,10313,3669,,674,443,207,,783,,2935,986,,2791,754,537,131,,1237,358,268,81,,3556,872,,405,419,,235,419.0,,442,148,,274,18,,3135,835,,384,193,,4196,1710.0,,716,166,,4028,1112,,299,241,,1150,513,,20922328.0,8650252.0,12272076.0,2.771912970068157,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-03-07,14737,32.0,5320,15.0,2.770112781954887,10345,3676,,674,446,209,,782,,2936,989,,2803,757,537,131,,1243,359,268,81,,3564,872,,406,420,,236,419.0,,442,148,,274,18,,3134,837,,384,193,,4206,1711.0,,716,166,,4046,1116,,299,243,,1154,518,,20922328.0,8650252.0,12272076.0,2.7721281165051197,0.0,0.0,12.0,3.0,True,False,32.0,15.0,Russia
2024-03-08,14737,0.0,5320,0.0,2.770112781954887,10345,3676,,674,446,209,,782,,2936,989,,2803,757,537,131,,1243,359,268,81,,3564,872,,406,420,,236,419.0,,442,148,,274,18,,3134,837,,384,193,,4206,1711.0,,716,166,,4046,1116,,299,243,,1154,518,,20922328.0,8650252.0,12272076.0,2.772492745424956,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-03-09,14799,62.0,5334,14.0,2.7744656917885266,10391,3684,,676,450,209,,795,,2937,991,,2813,757,537,131,,1251,359,268,81,,3589,874,,407,421,,237,419.0,,442,148,,274,18,,3144,839,,384,194,,4233,1714.0,,716,166,,4064,1116,,299,246,,1154,520,,20922328.0,8650252.0,12272076.0,2.772857374344793,0.0,1.0,10.0,0.0,False,False,62.0,14.0,Russia
2024-03-10,14799,0.0,5334,0.0,2.7744656917885266,10391,3684,,676,450,209,,795,,2937,991,,2813,757,537,131,,1251,359,268,81,,3589,874,,407,421,,237,419.0,,442,148,,274,18,,3144,839,,384,194,,4233,1714.0,,716,166,,4064,1116,,299,246,,1154,520,,20922328.0,8650252.0,12272076.0,2.7733429508935723,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-03-11,14799,0.0,5334,0.0,2.7744656917885266,10391,3684,,676,450,209,,795,,2937,991,,2813,757,537,131,,1251,359,268,81,,3589,874,,407,421,,237,419.0,,442,148,,274,18,,3144,839,,384,194,,4233,1714.0,,716,166,,4064,1116,,299,246,,1154,520,,20922328.0,8650252.0,12272076.0,2.774085742784463,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-03-12,14799,0.0,5334,0.0,2.7744656917885266,10391,3684,,676,450,209,,795,,2937,991,,2813,757,537,131,,1251,359,268,81,,3589,874,,407,421,,237,419.0,,442,148,,274,18,,3144,839,,384,194,,4233,1714.0,,716,166,,4064,1116,,301,246,,1155,520,,20922328.0,8650252.0,12272076.0,2.774828534675354,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-03-13,14884,85.0,5363,29.0,2.7753123251911243,10463,3707,,677,452,212,,806,,2938,992,,2827,765,537,131,,1261,360,268,81,,3620,875,,409,423,,238,420.0,,445,148,,274,18,,3152,842,,384,196,,4267,1718.0,,719,166,,4088,1125,,301,249,,1162,520,,20922328.0,8650252.0,12272076.0,2.774949482304297,0.0,2.0,14.0,8.0,True,True,85.0,29.0,Russia
2024-03-14,14884,0.0,5363,0.0,2.7753123251911243,10463,3707,,677,452,212,,806,,2938,992,,2827,765,537,131,,1261,360,268,81,,3620,875,,409,423,,238,420.0,,445,148,,274,18,,3152,842,,384,196,,4267,1718.0,,719,166,,4088,1125,,301,249,,1162,520,,20922328.0,8650252.0,12272076.0,2.7750704299332396,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-03-15,14884,0.0,5363,0.0,2.7753123251911243,10463,3707,,677,452,212,,806,,2938,992,,2827,765,537,131,,1261,360,268,81,,3620,875,,409,423,,238,420.0,,445,148,,274,18,,3152,842,,384,196,,4267,1718.0,,719,166,,4088,1125,,301,249,,1162,520,,20922328.0,8650252.0,12272076.0,2.7751913775621815,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-03-16,14884,0.0,5363,0.0,2.7753123251911243,10463,3707,,677,452,212,,806,,2938,992,,2827,765,537,131,,1261,360,268,81,,3620,875,,409,423,,238,420.0,,445,148,,274,18,,3152,842,,384,196,,4267,1718.0,,719,166,,4088,1125,,301,249,,1162,520,,20922328.0,8650252.0,12272076.0,2.7753123251911243,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-03-17,14884,0.0,5363,0.0,2.7753123251911243,10463,3707,,677,452,212,,806,,2938,992,,2827,765,537,131,,1261,360,268,81,,3620,875,,409,423,,238,420.0,,445,148,,274,18,,3152,842,,384,196,,4267,1718.0,,719,166,,4088,1125,,301,249,,1162,520,,20922328.0,8650252.0,12272076.0,2.775179793184894,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-03-18,14884,0.0,5363,0.0,2.7753123251911243,10463,3707,,677,452,212,,806,,2938,992,,2827,765,537,131,,1261,360,268,81,,3620,875,,409,423,,238,420.0,,445,148,,274,18,,3152,842,,384,196,,4267,1718.0,,719,166,,4088,1125,,301,249,,1162,520,,20922328.0,8650252.0,12272076.0,2.7750472611786634,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-03-19,14884,0.0,5363,0.0,2.7753123251911243,10463,3707,,677,452,212,,806,,2938,992,,2827,765,537,131,,1261,360,268,81,,3620,875,,409,423,,238,420.0,,445,148,,274,18,,3152,842,,384,196,,4267,1718.0,,719,166,,4088,1125,,301,249,,1162,520,,20922328.0,8650252.0,12272076.0,2.774914729172433,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-03-20,14990,106.0,5403,40.0,2.774384601147511,10556,3735,,685,458,216,,813,,2936,994,,2850,775,536,131,,1270,361,268,81,,3654,881,,417,429,,239,422.0,,448,149,,274,18,,3166,846,,385,198,,4310,1732.0,,722,167,,4120,1136,,301,251,,1173,523,,20922328.0,8650252.0,12272076.0,2.7747821971662026,1.0,2.0,23.0,10.0,True,True,106.0,40.0,Russia
2024-03-21,14990,0.0,5403,0.0,2.774384601147511,10556,3735,,685,458,216,,813,,2936,994,,2850,775,536,131,,1270,361,268,81,,3654,881,,417,429,,239,422.0,,448,149,,274,18,,3166,846,,385,198,,4310,1732.0,,722,167,,4120,1136,,301,251,,1173,523,,20922328.0,8650252.0,12272076.0,2.7745195119773576,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-03-22,14990,0.0,5403,0.0,2.774384601147511,10556,3735,,685,458,216,,813,,2936,994,,2850,775,536,131,,1270,361,268,81,,3654,881,,417,429,,239,422.0,,448,149,,274,18,,3166,846,,385,198,,4310,1732.0,,722,167,,4120,1136,,301,251,,1173,523,,20922328.0,8650252.0,12272076.0,2.774256826788513,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2024-03-23,14990,0.0,5403,0.0,2.774384601147511,10556,3735,,685,458,216,,813,,2936,994,,2850,775,536,131,,1270,361,268,81,,3654,881,,417,429,,239,422.0,,448,149,,274,18,,3166,846,,385,198,,4310,1732.0,,722,167,,4120,1136,,301,251,,1173,523,,20922328.0,8650252.0,12272076.0,2.77370951472612,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
